gid	osm_id	code	fclass	name	coordinates
230349	3521111257	4111	peak	Piz Popena	POINT(12.20728 46.5763922)
230350	3521111260	4111	peak	Punta Michele	POINT(12.2141029 46.582022)
230351	3521111261	4111	peak	Torre Siorpaes	POINT(12.3001111 46.5866819)
230352	3521111262	4111	peak	Torre del Diavolo	POINT(12.2811283 46.5804097)
230353	3521111264	4111	peak	Vecio del Forame	POINT(12.1780891 46.5867066)
230399	3530425528	4111	peak	Ternegg	POINT(12.3013183 46.7826672)
230400	3530425533	4111	peak	\N	POINT(12.3068447 46.784278)
230401	3530465373	4111	peak	Gail	POINT(12.2958483 46.8264666)
230402	3530468088	4111	peak	Großer Heimwald	POINT(12.2959485 46.843481)
230403	3530494040	4111	peak	Kaserspitze	POINT(12.2919922 46.8498541)
230404	3532438271	4111	peak	Schöntalhöhe - Cima di Valbella	POINT(12.4532693 46.689596)
230731	3586883465	4111	peak	Castel di Bombasel	POINT(11.5069046 46.2230301)
230732	3586918544	4111	peak	Monte Brustoloni	POINT(11.4009773 46.213351)
230733	3586945900	4111	peak	Doss dei Zirmi	POINT(11.3735716 46.1676687)
230734	3586945918	4111	peak	\N	POINT(11.3386511 46.1601981)
230786	3588576777	4111	peak	Piz Ciavazes	POINT(11.7849039 46.5115936)
230799	3591938476	4111	peak	Punta Palazza	POINT(11.9202369 46.3975276)
231297	3599036716	4111	peak	Gugglochegg	POINT(11.620858 46.496158)
231298	3599077077	4111	peak	Nordwestlicher Molignon - Molignon di Fuori	POINT(11.6436026 46.4876807)
231299	3599077085	4111	peak	Croda dei Cirmei - Antermoiakogel	POINT(11.6479529 46.4817729)
231300	3599077088	4111	peak	Molignonspitz - Molignon di Mezzo	POINT(11.6488541 46.4850234)
231301	3599077089	4111	peak	Molignon di Dentro	POINT(11.6505064 46.4830443)
231302	3599077295	4111	peak	Mittlere Grasleitenspitze - Cima del Principe	POINT(11.6372182 46.4868528)
231479	3603160791	4111	peak	Valbonspitz - Cima Valbona	POINT(11.6351878 46.4779649)
231480	3603205905	4111	peak	Ortentalegg	POINT(11.5784797 46.4907795)
231481	3603205914	4111	peak	Mittagskofel - Cima di Mezzodì	POINT(11.5602627 46.4914257)
231482	3603205929	4111	peak	Hoher Stand	POINT(11.542249 46.4832559)
231483	3603237942	4111	peak	Pfeifholderspitz - Cima della Pipa	POINT(11.7429882 46.9420473)
231485	3605579941	4111	peak	Tschafon - Monte Cavone	POINT(11.5287455 46.4812786)
231486	3605579966	4111	peak	Hauptturm - Torre Principale	POINT(11.6270194 46.4616829)
231798	3640236069	4111	peak	Rotbachlspitze - Croda Rossa	POINT(11.6885317 46.9955012)
231846	3643234106	4111	peak	Piz Culac - Gulatschegge	POINT(11.6512083 46.5649801)
231847	3643234107	4111	peak	Piz Ridl	POINT(11.6539529 46.5581918)
232123	3655914901	4111	peak	Hochwart	POINT(11.1418951 46.7322972)
232124	3655914902	4111	peak	Pfitschkopf	POINT(11.1547168 46.727395)
232125	3655914903	4111	peak	Unterer Hochwart	POINT(11.1458327 46.7328204)
232129	3658726413	4111	peak	Kühwiesenkopf - Monte Prà della Vacca	POINT(12.066858 46.716222)
232141	3660688339	4111	peak	Hühnerspiel - Cima Specola	POINT(12.0191959 46.8341783)
232142	3660696128	4111	peak	Zinsnock - La Cima	POINT(12.038236 46.8601355)
232167	3667168656	4111	peak	Kleinkofel	POINT(11.73403 46.6374015)
232168	3667419514	4111	peak	Cima Mastorna Orientale	POINT(11.8972716 46.2515512)
232171	3668970200	4111	peak	\N	POINT(10.688192 46.8672069)
232363	3676444925	4111	peak	Monte Cauriol	POINT(11.5964133 46.2353094)
232455	3679207854	4111	peak	Il Camin	POINT(11.3522589 45.9765185)
232457	3679225110	4111	peak	Monte Naspo	POINT(11.3214022 45.9776289)
232458	3679464481	4111	peak	Pala della Madonna	POINT(11.3923268 46.2031454)
232968	3698635808	4111	peak	Monte del Vallon Bianco	POINT(12.054866 46.587624)
232975	3700033257	4111	peak	Monte Maggio	POINT(11.221881 45.849049)
232977	3700112963	4111	peak	\N	POINT(11.8527725 46.8641442)
232978	3700175691	4111	peak	Knappnock - Dosso dei Canopi	POINT(11.8666536 46.8760722)
232979	3700210323	4111	peak	Schönbichl - Bel Colle	POINT(12.0312352 46.8463384)
232980	3700242934	4111	peak	Piza dales Diesc	POINT(11.9608891 46.6223325)
232981	3700249257	4111	peak	Monte Stiga	POINT(11.9903547 46.5940196)
232982	3700249258	4111	peak	Piz Parom	POINT(11.9833706 46.58854)
232983	3700249259	4111	peak	Piz Taibun	POINT(11.9897512 46.5789516)
232984	3700249261	4111	peak	\N	POINT(11.9765733 46.5956492)
232985	3700249273	4111	peak	Piz de Medesc	POINT(11.9609822 46.5946851)
232986	3700250754	4111	peak	Col dal Canun	POINT(11.9777302 46.5658971)
232987	3700266582	4111	peak	Cima Formenton	POINT(12.0709162 46.565541)
232994	3701010386	4111	peak	Aiarnola	POINT(12.4467778 46.5806328)
233081	3706143214	4111	peak	Colbricon Est	POINT(11.7534637 46.2738562)
233171	3711103145	4111	peak	Crépe Rosse	POINT(11.909676 46.4544639)
233172	3711597429	4111	peak	Monte Pertica	POINT(11.7741198 45.8893638)
233176	3712124160	4111	peak	Burgstall - Monte Castelliere	POINT(12.3850244 46.6552159)
233186	3713398247	4111	peak	Geige	POINT(11.998398 46.8412769)
233187	3713410124	4111	peak	Kor	POINT(12.0289901 46.8525037)
233416	3723787084	4111	peak	Sas de Pere da Fech	POINT(11.7109197 46.4401201)
233423	3725166135	4111	peak	Ahrner Kopf - Cima del Vento	POINT(12.2169702 47.0478535)
233462	3729505433	4111	peak	Ganderbildspitze	POINT(10.5732466 46.8460279)
233503	3730780974	4111	peak	Sattelspitz	POINT(11.046322 46.7100107)
233691	3735033868	4111	peak	I tórcoi	POINT(11.9278997 46.4524523)
233854	3741461911	4111	peak	Hochnall	POINT(12.0464463 46.8211031)
233925	3743216622	4111	peak	Kirchbachspitze - Croda del Clivio	POINT(10.9945887 46.6891199)
234175	3754522542	4111	peak	Paulspitz	POINT(11.6616248 46.8870333)
234184	3758538666	4111	peak	Wetterspitze - Cima del Tempo	POINT(11.3205453 46.9314497)
234246	3760862096	4111	peak	\N	POINT(11.9289591 46.3348246)
234247	3761343414	4111	peak	Schafkopf (Bramstaller)	POINT(12.0188786 46.8738295)
234282	3764366741	4111	peak	Tromba del Miel	POINT(11.8926468 46.2766926)
234283	3767278768	4111	peak	Horn - Corno	POINT(11.2550468 46.9290123)
234872	3783243418	4111	peak	Sojo dei Corvi	POINT(11.3266592 45.8512313)
235152	3802493088	4111	peak	Tisenser Bühlen	POINT(11.540712 46.5779953)
235153	3802615896	4111	peak	Blasiuszeiger	POINT(11.0119159 46.7103767)
235238	3805430772	4111	peak	\N	POINT(11.268598 46.730973)
235248	3810313066	4111	peak	Rendenbühl - Col di Rende	POINT(11.5741252 46.5856235)
235296	3812336923	4111	peak	Col Plö Alt	POINT(11.8673662 46.6052719)
235527	3837619299	4111	peak	monte Pelle	POINT(11.29912 45.813356)
235873	3859201417	4111	peak	Hochsalames - Salames	POINT(11.6063577 46.5874328)
236110	3876217898	4111	peak	Monte Cavalletto	POINT(11.5162347 45.7982652)
236279	3882622095	4111	peak	Cresta Bianca	POINT(12.1860306 46.5809675)
236559	3898556104	4111	peak	Fortschelles - Furceles	POINT(11.6168943 46.5687964)
236638	3901309519	4111	peak	Monte Croce	POINT(12.4311541 46.6552869)
236639	3901345868	4111	peak	Monte Cengia	POINT(12.3394853 46.6208521)
236667	3902040217	4111	peak	Monte Làmbara	POINT(11.6601446 45.931153)
237033	3918933196	4111	peak	Monte Colle - Piegelberg	POINT(11.3771753 46.3381945)
237133	3921658777	4111	peak	Guggenbichl	POINT(11.466427 46.3566169)
237897	3941913474	4111	peak	Monte Coston	POINT(11.7718902 45.8680599)
237971	3965881843	4111	peak	Capel del Vescovo	POINT(11.2839985 45.8415947)
237976	3966735015	4111	peak	Hochegge - Piza da Uridl	POINT(11.698734 46.5213374)
237977	3966742029	4111	peak	Col da Mesdi	POINT(11.670502 46.5587949)
238033	3971668905	4111	peak	Ciampantl de Sassplat - Plattkofeltürme - Torri del Sassopiatto	POINT(11.7185306 46.5182515)
238034	3971755814	4111	peak	Piza Innerkofler - Innerkoflerturm - Plan de Sass	POINT(11.7308878 46.5104008)
238035	3971755816	4111	peak	Piza de Dantersasc - Langkofelkarspitze - Punta Dantersasc	POINT(11.7282843 46.5165626)
238239	3977971702	4111	peak	Monte Cogolin	POINT(11.6399011 45.8113822)
238280	3978711725	4111	peak	Colle San pietro	POINT(11.4639263 46.0687691)
238449	3986069898	4111	peak	Monte Aralta	POINT(11.3096618 45.8078522)
238450	3986082901	4111	peak	Monte dei Calgari	POINT(11.2925949 45.8268701)
238451	3986083758	4111	peak	Cima Azarea	POINT(11.2953737 45.8456172)
238452	3986083981	4111	peak	Castellone	POINT(11.2766841 45.8388083)
238453	3986086893	4111	peak	Monte Sogli Bianchi	POINT(11.3125935 45.8281336)
238454	3986091780	4111	peak	Monte Sengele	POINT(11.2991502 45.8391073)
238455	3986100248	4111	peak	Porte di Toraro	POINT(11.2871608 45.8513062)
238456	3986580256	4111	peak	Ciampanil Comici	POINT(11.7308667 46.5276661)
238457	3986580404	4111	peak	Ciampanil Wessely - Wesselyturm	POINT(11.73187 46.5241787)
238904	4005987612	4111	peak	Palacia - Palatsch	POINT(11.6838899 46.5009146)
238916	4011650355	4111	peak	La Brada	POINT(11.2721507 46.1075433)
238967	4021617512	4111	peak	Col del Latte	POINT(11.5656921 46.2039052)
239301	4049949373	4111	peak	Cima Diavoli	POINT(11.6077611 46.1782406)
239302	4049963189	4111	peak	Canzenagol	POINT(11.6139082 46.2547361)
239378	4060163581	4111	peak	Tombola Nera	POINT(11.5704541 46.1452626)
239926	4081693800	4111	peak	Monte Cornion	POINT(11.5693725 45.787651)
240179	4100043426	4111	peak	Hoher Mann	POINT(12.1989664 46.8460823)
240187	4106913796	4111	peak	Kleiner Pfannspitz	POINT(11.7525889 46.7011537)
240470	4139986050	4111	peak	Col Margherita - Col de Margarita	POINT(11.7916082 46.3658764)
240494	4141564631	4111	peak	Scheibenkofel - Punta del Lago Rodella	POINT(11.5909025 46.7140197)
240590	4148794248	4111	peak	Kahlgeifel - Punta Nuda	POINT(12.0022346 46.8830716)
240591	4148794249	4111	peak	Blossberg	POINT(11.9951935 46.8807989)
240604	4150996869	4111	peak	Rote Nase - Naso Rosso	POINT(12.0439374 46.8690479)
240605	4150996870	4111	peak	Sattelleite	POINT(12.05939 46.8644407)
240606	4150996871	4111	peak	Hochhorn - Corno Alto	POINT(12.0683057 46.870084)
240902	4169899389	4111	peak	Dos dei Rossi	POINT(11.2654054 46.1144038)
240903	4169909989	4111	peak	Croz de le Casele	POINT(11.2723197 46.1315259)
240904	4169935357	4111	peak	Pala de la Busona	POINT(11.3813403 46.1811022)
240905	4169950833	4111	peak	Pala di Stramaiolo - Mitreck	POINT(11.357655 46.1533527)
241118	4181855958	4111	peak	Reisnock - Monte Stipa	POINT(11.8089911 46.8786208)
241126	4185771334	4111	peak	Rammelstein - Montone	POINT(12.0530824 46.8345556)
241129	4188030009	4111	peak	Dos Capèl	POINT(11.5603238 46.3355842)
241216	4200566854	4111	peak	Dos de Vedesena	POINT(11.2538518 46.0841514)
241217	4200566855	4111	peak	Dos de Cagnon	POINT(11.2483522 46.0895592)
241218	4200600457	4111	peak	Col dei Malandrini	POINT(11.5710964 46.044713)
241219	4200600458	4111	peak	Col Fortin	POINT(11.5436457 46.0469005)
241221	4200600460	4111	peak	Sasso Corvo	POINT(11.5554752 46.0293927)
241222	4202554352	4111	peak	Sasso di Scarnia	POINT(11.8935198 46.1211338)
241310	4217586806	4111	peak	Cadinon	POINT(11.6211795 46.2636683)
241386	4222597189	4111	peak	Col da Dàut	POINT(11.9520195 46.4704888)
241388	4222696215	4111	peak	Sasso Alto	POINT(11.404808 46.0153237)
241389	4222701894	4111	peak	L'Armentera	POINT(11.4274968 46.0222786)
241390	4222709306	4111	peak	Colle della Stanga	POINT(11.4151573 46.0185136)
241406	4227910215	4111	peak	Monte Castelletto	POINT(11.5689105 46.1111588)
241407	4228107519	4111	peak	Piz de Corda	POINT(11.9526867 46.7193418)
241408	4228569807	4111	peak	Le Pezze - Caorina	POINT(11.67488 46.3333086)
241409	4229682603	4111	peak	Cima Lastè	POINT(11.7218234 46.3475969)
241412	4231453013	4111	peak	Cima di Valmaggiore	POINT(11.6579627 46.2565859)
241413	4231462634	4111	peak	Dos Calighèr	POINT(11.6536394 46.2634638)
241414	4231469555	4111	peak	Cima di Valbona	POINT(11.6939671 46.2659713)
241415	4231470489	4111	peak	Cima Valon	POINT(11.7051617 46.2614664)
241416	4231473290	4111	peak	Campanile di Cece	POINT(11.6764166 46.2569271)
241417	4231474572	4111	peak	Cima Miesnotta	POINT(11.7065917 46.2540231)
241432	4236471643	4111	peak	Megón / I Migógn	POINT(11.950435 46.4453665)
241583	4243534600	4111	peak	Dosso di Sant'Anna	POINT(11.2345637 46.0988021)
241584	4243535758	4111	peak	Dosso di Puel	POINT(11.2284458 46.0949009)
242231	4252208257	4111	peak	Cimon di Busa Grana	POINT(11.482938 46.2077897)
242232	4252211550	4111	peak	Cimon della Roa	POINT(11.5134748 46.2112622)
242233	4252475117	4111	peak	Pela de Vit	POINT(11.763057 46.5764112)
242239	4253833840	4111	peak	Castel Aie	POINT(11.577302 46.2403592)
242240	4253833841	4111	peak	Formentone	POINT(11.5670853 46.2374628)
242241	4253837037	4111	peak	Il Frate	POINT(11.5650183 46.2322876)
242242	4253845098	4111	peak	Cima Formion	POINT(11.5377862 46.2265933)
242251	4259018947	4111	peak	Piza Pranseies	POINT(11.7510162 46.5378171)
242255	4263026545	4111	peak	Col dela Stangada	POINT(11.7874353 46.1248212)
242256	4263028142	4111	peak	Spiz a Fagòt	POINT(11.8032667 46.1167468)
242268	4267232370	4111	peak	Cima di Castel Cucco	POINT(11.4664169 46.1070572)
242269	4267680212	4111	peak	Cima Tempiaro	POINT(11.407158 46.1151483)
242270	4267683784	4111	peak	Cime di Saleri	POINT(11.4103204 46.124539)
242271	4267683785	4111	peak	Cima Mendana	POINT(11.4266211 46.1223801)
242272	4267690026	4111	peak	Cima Valboagna	POINT(11.4689937 46.1016739)
242273	4267690027	4111	peak	Monte Salubio	POINT(11.47078 46.1044114)
242274	4267701925	4111	peak	Col Caponere	POINT(11.4732155 46.0936055)
242282	4268753119	4111	peak	Sëurasas	POINT(11.7129367 46.5804377)
242283	4268768729	4111	peak	Muntejela	POINT(11.7758272 46.5892469)
242284	4268768730	4111	peak	\N	POINT(11.7941523 46.5937146)
242285	4268768731	4111	peak	\N	POINT(11.7821505 46.5967199)
242286	4268768732	4111	peak	Kanzeln	POINT(11.7834811 46.5992254)
242292	4273013335	4111	peak	Col Cesta	POINT(11.8475175 46.0882747)
242295	4278007161	4111	peak	Monte Gusella (M. Mosca)	POINT(11.5534536 45.8240587)
242296	4279100977	4111	peak	Kreuzkofel	POINT(11.9560192 47.0105587)
242374	4281095009	4111	peak	\N	POINT(11.3034993 46.755456)
242375	4281651889	4111	peak	Piz Sella	POINT(11.7504578 46.5320534)
242377	4283050253	4111	peak	Col Torón	POINT(11.9488955 46.4634857)
242505	4288981065	4111	peak	Sobutsch	POINT(11.8036239 46.6286559)
242506	4290114127	4111	peak	Cimon di Cadinello	POINT(11.5406314 46.23094)
242509	4291552497	4111	peak	Torre Wundt	POINT(12.2869691 46.5877154)
242942	4302919770	4111	peak	Mantel	POINT(11.6711047 46.4738663)
242959	4306149980	4111	peak	Punta della Croce	POINT(12.131986 46.5755108)
243108	4314963514	4111	peak	Kleine Kreuzspitze - Piccola Punta di Montecroce	POINT(11.2308362 46.8501649)
243145	4316718745	4111	peak	Cime di Bragagnolo	POINT(11.7270894 46.2648477)
243146	4316746655	4111	peak	Cima di Ceremana	POINT(11.737824 46.2647315)
243147	4317070892	4111	peak	Costòn dei Slavaci	POINT(11.7168581 46.2617847)
243148	4317183057	4111	peak	\N	POINT(11.4718696 46.1762906)
243149	4317183058	4111	peak	\N	POINT(11.46429 46.1773793)
243150	4317197125	4111	peak	Cima di Sella	POINT(11.6720254 46.2693583)
243155	4319657783	4111	peak	Sass Ciapel	POINT(11.8403205 46.4768091)
243210	4324867389	4111	peak	Il Colazzo	POINT(11.5145064 46.0216795)
243212	4326639071	4111	peak	Belvedere	POINT(11.234489 46.0898264)
243237	4340994866	4111	peak	Graues Nöckl - Dosso Grigio	POINT(12.1325056 46.9144263)
243254	4346446446	4111	peak	Cima Cagnon	POINT(11.4055522 46.1379334)
243255	4346446447	4111	peak	Col di Boi	POINT(11.4130723 46.1458143)
243256	4346446448	4111	peak	Col di Fregio	POINT(11.4436004 46.1324975)
243257	4346446451	4111	peak	Monte Pastronezze	POINT(11.4378589 46.1358924)
243313	4351630603	4111	peak	Fernereggspitz	POINT(10.7096155 46.8638351)
243314	4351697628	4111	peak	Monte Tabio	POINT(11.6827621 46.251011)
243320	4354378978	4111	peak	Dos de Camorè	POINT(11.3419982 46.2067185)
243326	4356167195	4111	peak	Mittagsspitz - Sas de Mesdi	POINT(11.7586978 46.603126)
243348	4362054326	4111	peak	Monte Largaden	POINT(11.2175485 46.4424493)
243349	4364397175	4111	peak	Glockenbühel - Monte Campana	POINT(11.2147887 46.3970557)
243350	4364397176	4111	peak	\N	POINT(11.2112545 46.3923058)
243357	4366137314	4111	peak	Col dala Crëusc	POINT(11.7751202 46.6011061)
243358	4366165600	4111	peak	\N	POINT(11.8128028 46.6015404)
243359	4366165601	4111	peak	Capuziner - Piz Somplunt	POINT(11.8179035 46.605308)
243360	4366165602	4111	peak	Muntejela	POINT(11.8399793 46.5950003)
243361	4366207244	4111	peak	\N	POINT(11.8557627 46.5745249)
243362	4366207255	4111	peak	\N	POINT(11.8580824 46.5758949)
243363	4366207256	4111	peak	Para da Giai	POINT(11.864923 46.576858)
243364	4366207257	4111	peak	Col de la Sonè	POINT(11.8497985 46.5851111)
243493	4376925216	4111	peak	Col Mongo	POINT(11.7606565 46.1961841)
243494	4376935780	4111	peak	Palon di Folga	POINT(11.765999 46.1929891)
243495	4376951089	4111	peak	Cima Valsorda	POINT(11.7361929 46.1997107)
243496	4376974234	4111	peak	Cima Cuneletti	POINT(11.7359697 46.2046385)
243499	4378832453	4111	peak	Crepa Neigra	POINT(11.7641369 46.4532674)
244114	4391402943	4111	peak	Spiz de Soforcela	POINT(11.7629015 46.4562288)
244115	4391419355	4111	peak	Col Bel	POINT(11.7359342 46.4479308)
244155	4397971539	4111	peak	Dos del sabion	POINT(11.2469767 46.1109012)
244162	4401706408	4111	peak	\N	POINT(11.2665256 46.0992522)
244165	4403393841	4111	peak	Burg	POINT(12.2609319 46.8248758)
244172	4407026277	4111	peak	Dos de la Perina	POINT(11.2655219 46.1041017)
244189	4411383229	4111	peak	Monte Silana	POINT(11.6032375 46.0812809)
244209	4412858574	4111	peak	Palòn di Cece	POINT(11.6790989 46.2576658)
244317	4429648216	4111	peak	Punta dele Selle	POINT(11.7584856 46.3949547)
244318	4429662390	4111	peak	Punta Alochet	POINT(11.7507259 46.3900719)
244319	4429662391	4111	peak	Cima Malinverno	POINT(11.7248648 46.387374)
244320	4429662392	4111	peak	Spiz de Tariciogn	POINT(11.7400972 46.3858782)
244390	4440814760	4111	peak	Miespichl	POINT(11.0865139 46.8564966)
244444	4451566167	4111	peak	Monte Pezza	POINT(11.9203852 46.4057709)
244493	4456126289	4111	peak	Monte Gorsa	POINT(11.2101956 46.1386071)
244545	4460614440	4111	peak	Torre Rizzi	POINT(11.6708483 46.4565025)
244546	4460616721	4111	peak	Aut da Muncion	POINT(11.6754324 46.4559343)
244547	4460619123	4111	peak	Polenton	POINT(11.6679028 46.4673328)
244548	4460621101	4111	peak	Sas de Dona	POINT(11.6671095 46.4790067)
244549	4460629558	4111	peak	Ponjin	POINT(11.7075883 46.480579)
244550	4460634993	4111	peak	Dò Ciuril	POINT(11.6910955 46.4700512)
244551	4460634994	4111	peak	\N	POINT(11.6915742 46.4771658)
244552	4460643568	4111	peak	Croda del Lago	POINT(11.6604555 46.4811588)
244553	4460643569	4111	peak	Crepes de Lausa	POINT(11.660185 46.468315)
244554	4460646181	4111	peak	Piz dal Sciarpel	POINT(11.6652177 46.4594499)
244555	4460655728	4111	peak	Gran Cront	POINT(11.6514576 46.4535233)
244615	4464458189	4111	peak	Cima Spiadon	POINT(11.6497369 46.1833357)
244616	4464458190	4111	peak	Col della Croce	POINT(11.6381811 46.1649167)
244617	4464458191	4111	peak	Conte Moro	POINT(11.6500087 46.1637101)
244618	4464458192	4111	peak	Monte Tolvà	POINT(11.6447594 46.1435926)
244619	4464458193	4111	peak	Cima Orena	POINT(11.6451945 46.1370525)
244620	4464462153	4111	peak	Monte Timoncello	POINT(11.6447917 46.1244612)
244621	4464462154	4111	peak	Col del Rigon	POINT(11.6730611 46.1405996)
244622	4464462155	4111	peak	M. Calmandrino	POINT(11.6729109 46.1458626)
244623	4464462156	4111	peak	Cima di Mezzogiorno	POINT(11.67361 46.1768434)
244624	4464495815	4111	peak	Il Contessat	POINT(11.6380281 46.1583172)
244625	4464495816	4111	peak	La Contessa	POINT(11.6401174 46.1545676)
244626	4464495817	4111	peak	Pizzo degli Uccelli	POINT(11.6885617 46.1243486)
244627	4464495818	4111	peak	Colle di Coston	POINT(11.6762919 46.1343949)
244628	4464586945	4111	peak	Agnelessa	POINT(11.7750025 46.2130599)
244629	4464588920	4111	peak	Cima Tognazza	POINT(11.7703636 46.2284479)
244630	4464900169	4111	peak	Col della Remitta	POINT(11.712476 46.1186488)
244631	4465217303	4111	peak	Aia Tonda	POINT(11.6613752 46.1702025)
244632	4465255320	4111	peak	Coston	POINT(11.7562594 46.1841)
244689	4470383946	4111	peak	Sasso Gambarile	POINT(11.5300864 46.0334475)
244782	4489383226	4111	peak	Col Scandolera	POINT(11.4904154 46.1085343)
244789	4492838577	4111	peak	Monte Pafagai	POINT(11.8851811 46.070308)
